experiment,lineage_id,panel,model,interface,condition,arm,task_id,repository_id,mechanism,prompt_class,prompt_pair_id,prompt_budget,prompt_token_count,correct,valid_final,runtime_complete,parser_rejections,action_rejections,max_steps,tool_calls,turn_count,source_acquired,session,repetition,request_seed,error_class,contract_valid
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,P_SHORT,E04_0D89EC52E7B6795D,gogs/gogs,REPOSITORY_LICENSE_INTEGRITY,P,,SHORT,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_LONG,E04_B21805DF79E2D24B,github/spec-kit,CROSS_FILE_DEPENDENCY,P,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,P_LONG,E04_B723F99B7F041746,lapce/lapce,CROSS_FILE_DEPENDENCY,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,P_LONG,E04_06AB250B47F6915A,aquasecurity/trivy,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_LONG,E04_FB0CA93785EAF5B6,Zie619/n8n-workflows,CONFIGURATION_INFERENCE,P,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,N_LONG,E04_6AFA1F6947655B44,uutils/coreutils,CROSS_FILE_DEPENDENCY,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,P_LONG,E04_BB70D8EF82C27B5A,tokio-rs/tokio,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,N_MEDIUM,E04_128786611A699057,nats-io/nats-server,CONFIGURATION_INFERENCE,N,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,N_LONG,E04_223FF600CFCED3A6,firecracker-microvm/firecracker,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,P_SHORT,E04_756E55D640BBC1E5,preactjs/preact,CONFIGURATION_INFERENCE,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,P_SHORT,E04_6BAEDB33523278C3,bvaughn/react-virtualized,CONFIGURATION_INFERENCE,P,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,N_LONG,E04_5E0774F7405BDFC7,AMAI-GmbH/AI-Expert-Roadmap,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,N_MEDIUM,E04_2956013954FFCA36,docling-project/docling,CROSS_FILE_DEPENDENCY,N,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,P_LONG,E04_EB07065FFDEA5225,TheAlgorithms/Go,CONFIGURATION_INFERENCE,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,N_MEDIUM,E04_DA13F3DA266D865A,0x192/universal-android-debloater,CONFIGURATION_INFERENCE,N,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,P_LONG,E04_FB45D59B90803989,FuelLabs/fuels-rs,CROSS_FILE_DEPENDENCY,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,BASE,E04_0CE99B8BF807900C,cloudflare/pingora,REPOSITORY_LICENSE_INTEGRITY,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_SHORT,E04_01FDA4700509C674,tj/commander.js,CROSS_FILE_DEPENDENCY,P,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,N_SHORT,E04_558BD26A9DFE8A18,denisidoro/navi,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,N_SHORT,E04_D9125F0D0416AFAA,ageitgey/face_recognition,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,P_SHORT,E04_F8E76754094DB46B,lutzroeder/netron,REPOSITORY_LICENSE_INTEGRITY,P,,SHORT,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,P_LONG,E04_7F4FBD4614742326,GoogleChrome/lighthouse,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,P_SHORT,E04_758C355BEBD8F1A5,Mintplex-Labs/anything-llm,REPOSITORY_LICENSE_INTEGRITY,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,BASE,E04_8AFE7BD51391495F,dandavison/delta,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,BASE,E04_3B516CA3EA1909B9,opentofu/opentofu,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,P_MEDIUM,E04_E969B24C1E248A7A,v2ray/v2ray-core,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,P_LONG,E04_74C267192FA796B8,nats-io/nats-server,CROSS_FILE_DEPENDENCY,P,,LONG,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,N_LONG,E04_F76246589C6FA349,HKUDS/nanobot,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,N_SHORT,E04_366596CAE61BBA61,zeromicro/go-zero,CONFIGURATION_INFERENCE,N,,SHORT,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_LONG,E04_5E0774F7405BDFC7,AMAI-GmbH/AI-Expert-Roadmap,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,P_MEDIUM,E04_49D29D0F6AC7C38D,louis-e/arnis,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,P_LONG,E04_2E36C07C94FC7F47,jashkenas/backbone,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,P_MEDIUM,E04_5E4B6D3A277F08F3,cilium/cilium,CROSS_FILE_DEPENDENCY,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,P_LONG,E04_60A004F2A9416E6C,googleworkspace/cli,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,N_SHORT,E04_97D969EA8ADA0E58,apache/superset,CROSS_FILE_DEPENDENCY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,BASE,E04_954C83366730E568,satwikkansal/wtfpython,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,P_MEDIUM,E04_646AC6A448586BA3,rust-lang/mdBook,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,N_LONG,E04_42391AB99D45E1B5,ramda/ramda,CROSS_FILE_DEPENDENCY,N,,LONG,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,P_MEDIUM,E04_7C274838B197DA3E,sipeed/picoclaw,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,P_MEDIUM,E04_92CD542968EACE00,typicode/husky,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,N_LONG,E04_8FD81565D17D3461,trekhleb/javascript-algorithms,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_LONG,E04_CC5C8B2D74F1907B,juspay/hyperswitch,CONFIGURATION_INFERENCE,P,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,N_LONG,E04_9FBD8781C6CC8168,koajs/koa,CONFIGURATION_INFERENCE,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,P_SHORT,E04_EB07065FFDEA5225,TheAlgorithms/Go,CONFIGURATION_INFERENCE,P,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,P_MEDIUM,E04_DECB482506A672B3,d2lang/d2,CROSS_FILE_DEPENDENCY,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,BASE,E04_DB8CF18BB68C76B5,tokio-rs/tokio,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,P_MEDIUM,E04_68C0E8BB6FD5E270,rakyll/hey,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,N_LONG,E04_C2F12E7FEDD6E23A,Dogfalo/materialize,CONFIGURATION_INFERENCE,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,P_LONG,E04_EAC5A70FE49A738B,fyne-io/fyne,CONFIGURATION_INFERENCE,P,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,P_LONG,E04_2D199D0639901B71,nsqio/nsq,CONFIGURATION_INFERENCE,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,N_SHORT,E04_5B87C97E53319BEC,leptos-rs/leptos,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,P_MEDIUM,E04_8C03699832C5A597,myshell-ai/OpenVoice,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,N_MEDIUM,E04_AA8DD664DCAD88CD,caddyserver/caddy,REPOSITORY_LICENSE_INTEGRITY,N,,MEDIUM,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,BASE,E04_A18E19DBE7CEC946,juspay/hyperswitch,REPOSITORY_LICENSE_INTEGRITY,BASE,,,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,P_LONG,E04_DF7501CDC5AFF5BE,moby/moby,CROSS_FILE_DEPENDENCY,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_LONG,E04_837AEAFF398CEE64,XIU2/CloudflareSpeedTest,CONFIGURATION_INFERENCE,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,BASE,E04_399C5D7BE2638323,zylon-ai/private-gpt,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_SHORT,E04_745287AEC98A5C11,ageitgey/face_recognition,CONFIGURATION_INFERENCE,P,,SHORT,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,P_MEDIUM,E04_02C87098FBD9ACDF,charmbracelet/vhs,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,P_MEDIUM,E04_537EDCA1BC1A2193,run-llama/llama_index,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,N_SHORT,E04_399C5D7BE2638323,zylon-ai/private-gpt,CONFIGURATION_INFERENCE,N,,SHORT,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,BASE,E04_FFEDA0C529B809A8,datalab-to/marker,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,N_MEDIUM,E04_7C274838B197DA3E,sipeed/picoclaw,REPOSITORY_LICENSE_INTEGRITY,N,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,P_LONG,E04_53FFF6998AFFA433,benfred/py-spy,CONFIGURATION_INFERENCE,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,N_LONG,E04_AA61FA3D2517E231,hiyouga/LlamaFactory,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,P_MEDIUM,E04_B7D86DBE1558B3F5,schollz/croc,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,P_SHORT,E04_65065DB4A80061C4,nikivdev/code,CROSS_FILE_DEPENDENCY,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,BASE,E04_A352BB7CB0708A4A,satwikkansal/wtfpython,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,P_MEDIUM,E04_5E0774F7405BDFC7,AMAI-GmbH/AI-Expert-Roadmap,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,BASE,E04_4B6019C27B8DDC14,roboflow/supervision,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_SHORT,E04_F21315974567F176,firecracker-microvm/firecracker,CONFIGURATION_INFERENCE,P,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,N_SHORT,E04_D383B9899AA4D81C,lm-sys/FastChat,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_LONG,E04_7C274838B197DA3E,sipeed/picoclaw,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,P_SHORT,E04_75C4E5DFAAEB9A5F,qdrant/qdrant,CROSS_FILE_DEPENDENCY,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,N_SHORT,E04_C3BCD2335F5E223D,pcottle/learnGitBranching,CROSS_FILE_DEPENDENCY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,BASE,E04_24AF1B659AFCF118,xai-org/grok-build,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,N_SHORT,E04_D5A22F61FBD7D299,TecharoHQ/anubis,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,N_SHORT,E04_0A43694747546057,rust-lang/mdBook,CONFIGURATION_INFERENCE,N,,SHORT,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,N_SHORT,E04_F19668646F8339AC,traefik/traefik,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,N_SHORT,E04_B1F0BA7DFE11F466,cilium/cilium,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,N_SHORT,E04_3A11FE7F144E480B,binary-husky/gpt_academic,CONFIGURATION_INFERENCE,N,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,N_SHORT,E04_FB928CBC6F4C0692,jquery/jquery,CROSS_FILE_DEPENDENCY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_SHORT,E04_D63D89E2E44FAB8B,rustfs/rustfs,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,P_LONG,E04_43E02623B46755E1,leonardomso/33-js-concepts,CONFIGURATION_INFERENCE,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,P_LONG,E04_76DAF44944953A11,LemmyNet/lemmy,CROSS_FILE_DEPENDENCY,P,,LONG,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,N_SHORT,E04_2C08143432273EC3,tj/commander.js,CONFIGURATION_INFERENCE,N,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,P_LONG,E04_D383B9899AA4D81C,lm-sys/FastChat,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,P_MEDIUM,E04_40D3A6318C93BD1D,datalab-to/marker,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,N_LONG,E04_0C50E6917E73C724,jaegertracing/jaeger,CROSS_FILE_DEPENDENCY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,N_SHORT,E04_63EADF13EEA13CDE,ajeetdsouza/zoxide,CROSS_FILE_DEPENDENCY,N,,SHORT,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_MEDIUM,E04_4ADAB3E0968F4483,roboflow/supervision,REPOSITORY_LICENSE_INTEGRITY,N,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,P_LONG,E04_8AFE7BD51391495F,dandavison/delta,CROSS_FILE_DEPENDENCY,P,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,N_SHORT,E04_2759C33AF4807593,hammerjs/hammer.js,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,N_LONG,E04_C5A3555A427DD282,FoundationAgents/MetaGPT,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,P_MEDIUM,E04_A4889379DBD85E3C,Zackriya-Solutions/meetily,CROSS_FILE_DEPENDENCY,P,,MEDIUM,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,P_SHORT,E04_F1A9CF46C5026F27,apache/superset,REPOSITORY_LICENSE_INTEGRITY,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,P_SHORT,E04_60A004F2A9416E6C,googleworkspace/cli,REPOSITORY_LICENSE_INTEGRITY,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,P_SHORT,E04_5E0774F7405BDFC7,AMAI-GmbH/AI-Expert-Roadmap,REPOSITORY_LICENSE_INTEGRITY,P,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,P_LONG,E04_24F485C8C72C3BE9,k3s-io/k3s,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,N_LONG,E04_6B5ACCF275473F30,glzr-io/glazewm,CONFIGURATION_INFERENCE,N,,LONG,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,N_LONG,E04_223FF600CFCED3A6,firecracker-microvm/firecracker,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,N_LONG,E04_D63D89E2E44FAB8B,rustfs/rustfs,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,N_SHORT,E04_8D060B54C8C9AD6E,deepspeedai/DeepSpeed,CROSS_FILE_DEPENDENCY,N,,SHORT,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,N_LONG,E04_2EF6B707173E985D,nikivdev/code,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,BASE,E04_F3C68FCB5D608371,rakyll/hey,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_LONG,E04_C7FC4D18E277BC14,firecrawl/anydoc,CONFIGURATION_INFERENCE,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_LONG,E04_A1CF1F785163C78A,coqui-ai/TTS,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,BASE,E04_90461EA44A0FA00E,tokio-rs/axum,REPOSITORY_LICENSE_INTEGRITY,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,BASE,E04_C2F12E7FEDD6E23A,Dogfalo/materialize,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,N_MEDIUM,E04_D63D89E2E44FAB8B,rustfs/rustfs,REPOSITORY_LICENSE_INTEGRITY,N,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,P_MEDIUM,E04_3110FF100A35E9E1,home-assistant/core,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,N_SHORT,E04_D01B2C439DBB1E4D,calesthio/OpenMontage,CROSS_FILE_DEPENDENCY,N,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,BASE,E04_B14488532FAE4BB6,ClementTsang/bottom,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,N_LONG,E04_53FFF6998AFFA433,benfred/py-spy,CONFIGURATION_INFERENCE,N,,LONG,,1,1,1,0,0,,4,5,,,,,NONE,
